Station,Year,max_temp,min_temp,humadity,Total Rainfall (mm),Cloud Coverage (Octs),Sunshine (Hours),Wind Speed (m/s),Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production
Chittagong,2005,31.32833333,22.41833333,80.36333333,194.25,3.7525,6.123333333,0.799166667,644083,665129,112250,100830,0,0
Chuadanga,2005,31.8675,21.38,78.375,123.5,3.414166667,6.724166667,0.715,,,,,31983,173988
Comilla,2005,30.65333333,21.24083333,81.94083333,202,3.924166667,6.724166667,1.365833333,463834,330405,207260,140460,4283,18460
Cox's Bazar,2005,31.215,23.0225,80.245,282,3.339166667,7.145833333,1.8025,,,,,0,0
Dhaka,2005,30.83083333,22.36833333,73.80083333,219.75,4.021666667,5.929166667,1.12,444055,290585,57420,22780,9605,29776
Dinajpur,2005,29.83333333,20.41,80.675,247.9166667,3.646666667,6.493333333,0.513333333,987329,718648,24980,19480,13325,59030
Faridpur,2005,30.915,21.97,79.54416667,137.5,3.700833333,6.74,0.955833333,496334,221808,220300,75590,85559,446618
Feni,2005,30.3425,21.4725,82.71,253.8333333,3.648181818,6.373333333,0.581666667,,,,,160,320
Hatiya,2005,30.1775,22.095,83.49416667,317.8333333,3.358333333,6.729166667,1.5225,,,,,,
Ishurdi,2005,31.30416667,21.12083333,78.68416667,151.5833333,3.639166667,6.5975,1.170833333,,,,,,
Jessore,2005,32.32916667,21.2125,80.77,139.8333333,3.405833333,5.955833333,1.320833333,649053,618543,140540,113280,29295,170790
Khepupara,2005,30.69916667,22.405,82.81333333,279,3.426666667,6.078333333,1.43,,,,,,
Khulna,2005,31.33583333,22.43916667,82.4575,165.1666667,3.799166667,6.749166667,0.915833333,796220,651199,32830,23280,803,3951
Kutubdia,2005,30.41916667,23.02583333,80.17083333,227.25,3.944166667,7.03,1.560833333,,,,,,
M. Court,2005,30.845,22.56333333,82.0575,236.0833333,,6.626666667,1.085833333,,,,,,
Madaripur,2005,31.1025,22.07166667,81.645,158.75,3.539166667,5.870833333,0.244166667,,,,,36965,160798
Mongla,2005,31.51833333,22.7525,83.99416667,200.5,3.314166667,6.853333333,0.823333333,,,,,,
Mymensingh,2005,29.71583333,21.095,82.8825,222.6666667,3.905833333,5.7275,1.174166667,648873,500915,134710,84190,,
Patuakhali,2005,31.20583333,22.18666667,84.57666667,225.25,3.863333333,6.590833333,0.5825,854942,539576,272970,170340,227,313
Rajshahi,2005,31.36416667,20.96583333,78.7675,117.0833333,3.644166667,6.419166667,0.9375,919506,803978,172210,127490,8411,43064
Rangamati,2005,31.175,21.29166667,79.755,177,3.6575,6.554166667,0.7425,25665,29862,14260,7810,,
Rangpur,2005,29.51333333,20.47666667,81.5825,237.75,4.038333333,6.258333333,1.189166667,1369640,1060920,8560,4080,44430,177276
Sandwip,2005,30.54666667,21.65166667,84.15166667,255.5833333,3.9525,6.95,1.588333333,,,,,,
Satkhira,2005,31.50916667,22.1075,79.02916667,165.1666667,3.370833333,6.7,0.7075,,,,,12687,66353
Sitakunda,2005,31.4325,21.44416667,82.85916667,252.5,3.585833333,6.968333333,1.2775,,,,,,
Srimongal,2005,30.75416667,19.78,80.91,197.9166667,3.675,7.005555556,0.731666667,,,,,,
Syedpur,2005,29.97833333,20.3,79.85416667,220.8333333,3.54,6.189166667,1.541666667,,,,,,
Sylhet,2005,30.46583333,21.07416667,78.7675,346.9166667,4.51,5.836666667,1.583333333,862036,675563,226650,121760,94,281
Tangail,2005,30.92,21.16,80.54,168.0833333,3.6625,5.905,0.655,318251,217327,22020,8530,,
Teknaf,2005,30.70416667,22.74583333,81.825,332.6666667,3.49,7.079166667,0.401666667,,,,,,
Ambagan,2006,31.63833333,22.35583333,,0,,,,,,,,,
Barisal,2006,31.28666667,21.9475,84.54833333,166.5,3.844166667,6.2675,0.844166667,874905,563456,384895,223865,4260,13078
Bhola,2006,30.88166667,22.18916667,84.31833333,182.4166667,3.398333333,6.098333333,0.538333333,,,,,70,120
Bogra,2006,31.18333333,21.40666667,78.01916667,92.16666667,3.179166667,5.7975,0.851666667,540972,458407,19867,14846,9127,40889
Chandpur,2006,31.12666667,22.49333333,81.30083333,142.8333333,3.5625,6.39,0.513333333,,,,,10082,37908
Chittagong,2006,31.63833333,22.35583333,80.33416667,197.9166667,3.578333333,6.084166667,0.714166667,632647,643804,86645,82878,0,0
Chuadanga,2006,32.195,21.0975,78.0825,121,3.1075,6.696666667,0.651666667,,,,,31806,181612
Comilla,2006,30.97416667,21.405,81.22416667,158.1666667,3.5225,6.483333333,1.206666667,548692,410652,209025,154405,4020,16442
Cox's Bazar,2006,31.3225,22.70416667,79.375,294.0833333,3.4225,7.011666667,1.164166667,,,,,0,0
Dhaka,2006,31.275,22.43416667,72.26916667,159.9166667,3.755,5.651666667,0.824166667,430452,310173,35870,17518,10370,45835
Dinajpur,2006,30.2125,20.61583333,78.75916667,107.0833333,3.4675,6.375833333,0.571666667,1008173,823558,20866,17752,11441,46565
Faridpur,2006,31.33333333,21.84916667,78.67,137.4166667,3.420833333,6.445,1.245,467313,267363,197718,73436,95595,516213
Feni,2006,30.58166667,21.72,81.8,173.8333333,3.611666667,6.1075,0.639166667,,,,,90,225
Hatiya,2006,30.44,22.16666667,84.6925,245.0833333,3.146666667,6.926666667,1.681666667,,,,,,
Ishurdi,2006,31.75333333,20.86666667,78.34,107.1666667,3.1725,6.974166667,1.000833333,,,,,,
Jessore,2006,32.66,21.07,80.3875,147.4166667,3.106666667,5.753333333,1.209166667,762871,757824,142599,116121,37540,203091
Khepupara,2006,31.05833333,22.525,82.15333333,220.6666667,3.291666667,6.08,1.2125,,,,,,
Khulna,2006,31.675,22.38583333,79.61833333,171.75,3.336666667,6.123333333,0.65,800537,666957,32223,24482,1046,4791
Kutubdia,2006,30.47833333,22.91666667,79.74916667,247.25,,6.3225,1.5375,,,,,,
M. Court,2006,31.14833333,22.49916667,82.1875,212.25,3.270833333,6.096666667,1.049166667,,,,,,
Madaripur,2006,31.30833333,22.08833333,81.62,125.25,3.439166667,5.838333333,0.233333333,,,,,42478,223010
Mongla,2006,31.695,22.79,82.98166667,145.4166667,2.933333333,6.220833333,0.638333333,,,,,,
Mymensingh,2006,30.1575,21.26666667,84.53416667,163.4166667,3.6675,5.456666667,0.92,649799,508732,131882,86758,,
Patuakhali,2006,31.435,22.33083333,84.16,190.5833333,3.679166667,6.308333333,0.685833333,781416,503749,258479,181349,0,0
Rajshahi,2006,31.75416667,20.9175,78.4,95.41666667,3.324166667,6.609166667,0.856666667,959866,892830,214255,175489,9296,54289
Rangamati,2006,31.6125,21.20083333,78.65583333,193,3.349166667,6.618333333,0.295833333,25377,24791,13668,9894,,
Rangpur,2006,29.95416667,20.7825,80.58,140.1666667,3.6325,5.903333333,1.071666667,1344335,1115308,6975,3612,34092,162960
Sandwip,2006,30.98833333,21.42416667,82.77583333,259.25,3.855833333,6.351666667,1.71,,,,,,
Satkhira,2006,31.37833333,22.14166667,79.155,166.75,3.238333333,6.489166667,0.436666667,,,,,15549,83343
Sitakunda,2006,31.77416667,21.27333333,82.35916667,169.25,3.38,6.8025,1.0925,,,,,,
Srimongal,2006,31.15,20.0025,79.96083333,163.9166667,3.545,6.286666667,0.598333333,,,,,,
Syedpur,2006,30.35166667,20.43666667,79.36833333,171.0833333,,5.726666667,1.3725,,,,,,
Sylhet,2006,31.11166667,21.42916667,76.70666667,293.8333333,4.175833333,6.385833333,1.448333333,951905,785891,294787,230565,95,288
Tangail,2006,31.19916667,21.16333333,80.24333333,127,3.3425,6.205833333,0.585833333,340212,234815,7013,3412,,
Teknaf,2006,30.67166667,22.28833333,81.71916667,352.6666667,,6.8025,0.646666667,,,,,,
Ambagan,2007,30.91,21.80083333,,0,,,,,,,,,
Barisal,2007,30.54416667,21.43333333,83.82583333,194,3.755,5.805,0.7825,274950,173703,76115,44104,3900,12051
Bhola,2007,30.12333333,21.65166667,84.025,194,3.5075,5.311666667,0.523333333,314580,198124,123480,62360,55,91
Bogra,2007,30.64833333,21.07416667,78.06166667,159.9166667,3.235833333,5.39,0.719166667,421930,372447,20940,15891,9260,43615
Chandpur,2007,30.59083333,21.94166667,81.28166667,194.8333333,3.856666667,5.379166667,0.478333333,117990,77183,37490,24838,8920,32826
Chittagong,2007,30.91,21.80083333,81.27333333,361.6666667,3.8875,6.161666667,0.943333333,459145,456501,91835,86859,0,0
Chuadanga,2007,31.19083333,20.63583333,80.81666667,149.75,3.333333333,6.195,0.473333333,89290,76724,20660,15796,36810,211658
Comilla,2007,29.99666667,21.06833333,81.93833333,208.0833333,3.741666667,5.781666667,0.979166667,361495,276646,116225,90069,4320,19483
Cox's Bazar,2007,30.66,22.31166667,79.595,333.8333333,3.835833333,6.59,1.28,174520,188959,1725,1897,0,0
Dhaka,2007,30.53833333,21.78416667,74.10583333,240.4166667,3.855833333,5.509166667,0.88,44170,25042,3490,1239,11700,45630
Dinajpur,2007,29.915,20.37583333,79.10166667,131.5833333,3.418333333,6.186666667,0.698333333,568075,469396,19260,14343,11935,49769
Faridpur,2007,30.5125,21.39916667,78.59916667,170,3.345,6.103333333,0.845833333,125510,79694,41920,12678,105260,559983
Feni,2007,29.83,21.40083333,82.00416667,295.25,3.681666667,5.686666667,0.790833333,144220,145924,34435,25262,0,0
Hatiya,2007,29.77666667,21.77916667,82.82333333,329.5833333,3.609166667,5.871666667,1.468333333,,,,,,
Ishurdi,2007,31.2625,20.555,78.66333333,131.0833333,3.385,6.548333333,0.886666667,,,,,,
Jessore,2007,31.77916667,20.8875,80.59916667,176.5833333,3.129166667,5.445,1.204166667,330570,332764,72520,75625,36740,205744
Khepupara,2007,30.5025,22.06416667,81.74083333,269.25,3.545,6.168333333,1.505833333,,,,,,
Khulna,2007,30.86333333,21.97166667,82.015,175.9166667,3.678333333,6.416363636,0.658333333,274505,220009,10750,5557,1160,5127
Kutubdia,2007,29.93333333,22.835,80.63083333,263.5,3.879166667,6.82,1.423333333,,,,,,
M. Court,2007,30.52583333,21.70166667,82.92,292.8333333,3.475,5.749166667,1.005833333,,,,,,
Madaripur,2007,30.66833333,21.62666667,81.8475,171.75,3.4,5.9225,0.2975,94770,47088,20350,6707,49180,239507
Mongla,2007,30.825,22.31583333,81.905,165.5,3.241666667,6.2375,0.798333333,,,,,,
Mymensingh,2007,29.57666667,20.89083333,83.9375,231.8333333,3.671666667,5.4125,0.915,,,,,,
Patuakhali,2007,30.7175,21.83583333,84.60416667,238.0833333,3.644166667,6.006666667,0.8575,459925,283360,149595,83625,0,0
Rajshahi,2007,31.08916667,20.62,79.3575,138.1666667,3.289166667,6.7525,0.713333333,169020,147656,76925,67169,9365,54223
Rangamati,2007,30.54083333,20.60416667,81.00166667,256.3333333,3.894166667,6.200833333,0.611666667,22705,22788,12790,7989,,
Rangpur,2007,29.49833333,20.60166667,80.9025,169.75,3.62,5.890833333,0.8425,349160,330083,0,0,24520,116960
Sandwip,2007,30.04583333,21.15416667,83.04,358.75,3.734166667,6.2825,0.889166667,,,,,,
Satkhira,2007,30.9125,21.85,79.9325,156,3.345,6.429166667,0.571666667,245990,257794,3720,3606,16455,88528
Sitakunda,2007,30.91083333,20.85416667,83.39583333,333.6666667,3.393333333,6.526666667,0.969166667,,,,,,
Srimongal,2007,30.08333333,19.4175,82.02416667,209.75,3.781666667,5.649166667,0.815,,,,,,
Syedpur,2007,29.88166667,20.23,79.64333333,157.4166667,3.206666667,5.645833333,1.306666667,,,,,,
Sylhet,2007,30.1075,20.79833333,78.5325,361.5,4.208333333,5.594166667,1.4725,314240,259281,107250,81782,85,264
Tangail,2007,30.46416667,20.7475,80.4525,188.1666667,3.229166667,6.126666667,0.555833333,329200,258364,7195,3120,,
Teknaf,2007,30.06166667,22.06916667,80.42916667,372.0833333,3.7675,6.6175,0.995833333,,,,,,
Ambagan,2008,30.925,21.835,,0,,,,,,,,,
Barisal,2008,30.63083333,21.65,84.11583333,155.3333333,3.689166667,6.130833333,0.751666667,285105,126893,79435,42882,5785,21694
Bhola,2008,30.21416667,21.815,85.6975,167.6666667,3.483333333,5.898333333,0.481666667,352435,199749,145715,79537,0,0
Bogra,2008,30.54,21.25083333,79.3175,149.25,3.373333333,5.343333333,0.735,411435,365945,52555,44430,10390,46339
Chandpur,2008,30.6425,22.01416667,81.02166667,178.3333333,4.160833333,5.280833333,0.388333333,84070,42389,23450,15610,8675,30276
Chittagong,2008,29.49416667,22.08333333,80.2175,252.6666667,3.565833333,6.525,2.6475,450770,440316,99600,93523,0,0
Chuadanga,2008,30.9425,20.91916667,81.27333333,154.25,3.255,5.999166667,0.605,87165,86416,27555,19851,30300,184527
Comilla,2008,30.22,21.14583333,81.78916667,171.4166667,3.76,6.540833333,1.091666667,366095,279798,77375,50677,2790,11718
Cox's Bazar,2008,30.92583333,22.31333333,79.32416667,345.3333333,3.566666667,6.633333333,0.923333333,161305,174746,1765,1837,0,0
Dhaka,2008,30.57916667,22.175,74.36416667,198.75,3.976666667,5.5625,0.939166667,18330,9691,1960,804,8670,29825
Dinajpur,2008,29.73583333,20.50166667,80.67583333,147.6666667,3.665,6.265833333,0.640833333,579720,553907,25145,17608,16755,63669
Faridpur,2008,30.605,21.55083333,79.61916667,120.25,3.355833333,6.37,0.570833333,71050,38652,19740,5512,131720,508439
Feni,2008,29.9275,21.46916667,82.73416667,239.5,3.959166667,6.169166667,0.733333333,107910,104925,32765,18206,0,0
Hatiya,2008,29.94833333,21.675,83.6625,294.25,3.7225,6.08,1.203333333,,,,,,
Ishurdi,2008,30.96583333,20.75916667,80.2975,108.6666667,3.485833333,6.23,0.894166667,,,,,,
Jessore,2008,31.81666667,20.7975,81.58,157.3333333,3.1675,5.504166667,1.185,339730,354555,86660,80571,39280,210148
Khepupara,2008,30.32,22.18833333,82.39333333,252,3.529166667,6.2925,1.204166667,,,,,,
Khulna,2008,30.98333333,22.20916667,81.39666667,133,3.650833333,6.274166667,0.374166667,267735,192869,13695,8060,1725,8125
Kutubdia,2008,29.90083333,22.52416667,80.06833333,264.25,3.699166667,6.966363636,1.251666667,,,,,,
M. Court,2008,30.6225,21.97833333,82.6775,250.3333333,3.508333333,5.971666667,0.768333333,,,,,,
Madaripur,2008,30.75,21.82,82.1875,139.9166667,3.545833333,6.2525,0.426666667,61265,24551,5590,2064,64490,275372
Mongla,2008,30.92333333,22.39833333,81.53416667,140.8333333,3.575833333,6.296666667,0.858333333,,,,,,
Mymensingh,2008,29.6225,21.13916667,84.18916667,186.5833333,3.868333333,5.405,0.866666667,,,,,,
Patuakhali,2008,30.81916667,21.9,84.25833333,209.5,3.536666667,6.0975,0.655833333,475465,195319,159430,85233,60,276
Rajshahi,2008,30.9625,20.71583333,80.16833333,109.5833333,3.400833333,6.59,0.7825,170430,177145,105520,84331,13580,68579
Rangamati,2008,31.115,20.87166667,79.8125,148.3333333,3.513333333,6.409166667,0.535833333,18030,16982,15435,8723,,
Rangpur,2008,29.32,20.5675,82.035,158.9166667,3.893333333,5.706666667,0.880833333,333875,265742,0,0,20420,97608
Sandwip,2008,30.43916667,20.75416667,83.16666667,308.5,3.629166667,6.36,1.225,,,,,,
Satkhira,2008,30.99833333,21.51166667,81.255,128.5833333,3.22,3.925,0.533333333,243320,227075,3175,2955,17175,76601
Sitakunda,2008,31.04083333,20.8075,83.67333333,245.4166667,3.2475,6.739166667,0.933333333,,,,,,
Srimongal,2008,30.38666667,19.73833333,81.29666667,156.25,3.775833333,5.901666667,0.656666667,,,,,,
Syedpur,2008,29.73166667,20.25583333,79.9975,161.5833333,3.230833333,5.873333333,1.279166667,,,,,,
Sylhet,2008,30.27666667,20.97583333,79.24916667,279.25,4.391666667,5.8625,1.365,239100,184106,93905,65463,85,281
Tangail,2008,30.35083333,21.08833333,80.96583333,154.6666667,3.49,5.929166667,0.745833333,245975,170918,980,447,,
Teknaf,2008,30.26083333,21.78333333,81.9475,451,3.361666667,6.711666667,0.894166667,,,,,,
Ambagan,1973,,,,0,,,,,,,,,
Barisal,1973,30.0875,21.4775,83.11416667,239.75,4.034166667,7.368333333,1.254166667,,,,,,
Bhola,1973,29.92166667,21.44333333,83.2775,219,3.85,,1.180833333,,,,,,
Bogra,1973,30.2175,20.9625,77.09416667,209.6666667,2.985,7.7675,0.921666667,619855,265960,257240,82590,46925,119825
Chandpur,1973,29.3775,21.97,79.04666667,140.75,2.220833333,,2.129166667,,,,,,
Chittagong,1973,30.1125,21.65166667,80.50833333,232.5833333,4.1,7.680833333,2.9675,569045,298870,246185,100020,440,1165
Chuadanga,1973,,,,0,,,,,,,,,
Comilla,1973,29.71916667,20.85416667,75.145,171.1666667,3.390833333,,1.730833333,948270,407610,493115,157780,155125,530530
Cox's Bazar,1973,29.6525,22.10166667,80.6525,293.5833333,3.7725,7.544166667,2.2475,,,,,,
Dhaka,1973,30.00666667,21.36416667,77.99916667,205.3333333,4.066666667,7.746666667,1.295,737720,275915,360745,104565,187440,604730
Dinajpur,1973,30.2725,19.7725,74.24,144,2.9175,,0.728333333,741400,327010,274650,82835,79240,149075
Faridpur,1973,30.14666667,20.03583333,79.2825,216.5833333,3.93,,1.231666667,742260,198315,539500,153000,241880,806030
Feni,1973,30.06,21.24583333,,251.25,3.878333333,,1.069166667,,,,,,
Hatiya,1973,29.01166667,22.185,80.37166667,200.75,3.794166667,,2.209166667,,,,,,
Ishurdi,1973,30.73333333,20.27666667,74.455,207.1666667,3.9125,,3.228333333,,,,,,
Jessore,1973,30.81166667,20.78916667,75.98833333,139.8333333,3.591666667,6.49,2.105833333,536915,191615,561830,176050,152270,479795
Khepupara,1973,,,,0,,,,,,,,,
Khulna,1973,31.1175,21.76666667,78.97333333,130.5,2.364166667,,0.930833333,837565,247690,72400,20215,33880,86710
Kutubdia,1973,,,,0,,,,,,,,,
M. Court,1973,29.59416667,21.38583333,85.71416667,253.3333333,3.075833333,,1.015833333,,,,,,
Madaripur,1973,,,,0,,,,,,,,,
Mongla,1973,,,,0,,,,,,,,,
Mymensingh,1973,30.11666667,20.65583333,77.845,147.6666667,3.665833333,,0.6875,1082500,478155,729060,198725,303180,887190
Patuakhali,1973,30.05166667,22.2825,,0,4.2675,,1.569166667,655175,233550,98450,31860,1260,2220
Rajshahi,1973,30.56083333,20.79833333,75.36,159.5,3.695833333,,1.015,1114080,405005,437000,142845,74320,208940
Rangamati,1973,30.575,22.19083333,79.13333333,213,3.91,,1.56,,,,,,
Rangpur,1973,29.79083333,19.75166667,84.91333333,186.4166667,2.905833333,,0.863333333,1298620,631115,827775,247375,393075,1108195
Sandwip,1973,29.74916667,23.5325,81.69583333,349.1666667,3.149166667,,2.136666667,,,,,,
Satkhira,1973,30.93833333,21.35666667,74.4475,148.3333333,3.848333333,,0.928333333,,,,,,
Sitakunda,1973,,,,0,,,,,,,,,
Srimongal,1973,30.22666667,19.30333333,85.37916667,206.9166667,3.210833333,,0.543333333,,,,,,
Syedpur,1973,,,,0,,,,,,,,,
Sylhet,1973,29.55416667,20.1625,78.50083333,322.5833333,4.335833333,7.1375,1.259166667,1038635,414990,248635,82385,21055,50530
Tangail,1973,,,,0,,,,378125,140885,282070,79785,135180,398085
Teknaf,1973,,,,0,,,,,,,,,
Ambagan,2009,31.49416667,22.29,,0,,,,,,,,,
Barisal,2009,31.52416667,21.87916667,82.47583333,151.6666667,3.464166667,6.658333333,1.148333333,312325,234919,90050,49954,5425,18879
Bhola,2009,30.98666667,22.11666667,84.46916667,160,3.198333333,6.3875,0.606666667,406840,299196,163745,87298,0,0
Bogra,2009,31.29833333,21.18916667,76.72833333,117.5,3.008333333,5.905833333,1.323333333,443735,386283,71915,60130,8830,39470
Chandpur,2009,31.5375,22.17166667,79.5675,128.8333333,3.866666667,4.585833333,1.036666667,118510,79282,31390,23942,6590,24713
Chittagong,2009,30.29083333,22.24333333,78.21083333,288.4166667,3.43,6.475833333,3.301666667,474045,469112,103450,102177,0,0
Chuadanga,2009,32.08,20.9275,78.43666667,102.8333333,2.8875,6.42,1.104166667,97585,94440,33950,27860,24870,160163
Comilla,2009,31.13833333,21.34666667,80.34583333,152,3.353333333,6.981666667,1.119166667,382070,327417,124460,99278,2530,10778
Cox's Bazar,2009,31.63416667,22.5625,77.8025,273.5833333,3.409166667,6.7175,2.000833333,176510,212418,1785,1871,0,0
Dhaka,2009,31.60916667,22.53833333,70.59166667,160.9166667,3.565,6.085833333,1.535,39990,28872,2780,1492,13895,55858
Dinajpur,2009,30.3825,20.54416667,78.16,168.75,3.206666667,6.170833333,0.818333333,604585,602007,22755,22245,13560,55732
Faridpur,2009,31.66583333,21.68833333,77.07416667,132,2.876666667,6.593333333,1.009166667,127510,96689,35265,14034,131455,573144
Feni,2009,30.53166667,21.60833333,81.26416667,248.75,3.574166667,6.259166667,1.086666667,127440,125732,34055,24654,0,0
Hatiya,2009,30.7425,22.11666667,82.65166667,256.6666667,3.924166667,6.421666667,1.326666667,,,,,,
Ishurdi,2009,31.90333333,20.77083333,76.95166667,107.6666667,3.069166667,6.416666667,1.230833333,,,,,,
Jessore,2009,32.92,20.82333333,78.62583333,139,2.539166667,5.305833333,2.433333333,349635,346735,99345,93031,32445,189479
Khepupara,2009,31.0375,22.36333333,81.30083333,190.75,3.265833333,6.429166667,1.3875,,,,,,
Khulna,2009,31.94416667,22.40833333,79.535,150.5,3.2025,6.630833333,0.804166667,264390,212203,18980,11594,1780,7903
Kutubdia,2009,30.42416667,22.70333333,78.66583333,221.5,3.55,7.008333333,1.125833333,,,,,,
M. Court,2009,31.365,22.49333333,82.09083333,234,3.446666667,6.458333333,1.025,,,,,,
Madaripur,2009,31.7625,21.68916667,80.88166667,131.6666667,3.260833333,6.673333333,0.34,69030,35699,8535,3858,57840,313493
Mongla,2009,31.76833333,22.69,80.35333333,143.3333333,3.4275,6.496666667,1.400833333,,,,,,
Mymensingh,2009,30.475,21.24666667,82.44,138.5,3.444166667,5.876666667,0.778333333,,,,,,
Patuakhali,2009,31.58416667,22.23666667,83.6675,192.4166667,3.3375,6.683333333,0.990833333,490345,267998,165350,105189,0,0
Rajshahi,2009,31.9475,20.67333333,77.22416667,86.91666667,2.985,6.668333333,1.034166667,171015,179016,123455,115356,14050,75870
Rangamati,2009,31.5425,20.93583333,78.3825,199.5833333,3.105833333,6.678333333,1.1125,24075,22333,16345,9965,,
Rangpur,2009,30.09416667,20.69166667,80.60166667,184.75,3.533333333,5.698333333,1.2325,348050,320885,0,0,16140,81184
Sandwip,2009,30.9275,21.665,82.36083333,301.1666667,3.535,6.731666667,1.103333333,,,,,,
Satkhira,2009,31.99583333,21.6225,79.19916667,120.8333333,2.828333333,6.360833333,0.820833333,272105,287569,6080,4559,16475,78586
Sitakunda,2009,31.75666667,21.32666667,81.99333333,259.9166667,2.863333333,6.954166667,1.284166667,,,,,,
Srimongal,2009,31.285,19.63083333,80.42666667,204.3333333,3.465,6.361666667,1.476666667,,,,,,
Syedpur,2009,30.4925,20.50666667,78.01583333,179.4166667,2.95,5.573333333,1.750833333,,,,,,
Sylhet,2009,31.25333333,21.29083333,76.90416667,273.9166667,4.133333333,6.260833333,1.7025,329120,293659,104500,74520,0,0
Tangail,2009,31.4775,20.96916667,78.465,115.9166667,3.12,5.8975,1.194166667,317530,232731,2770,1163,,
Teknaf,2009,30.7475,22.25666667,80.42583333,332.25,3.348333333,6.753333333,1.679166667,,,,,,
Ambagan,2013,31.1275,21.79083333,,0,,,,,,,,,
Barisal,2013,30.64583333,21.41083333,82.72666667,193.4166667,3.72,6.176666667,1.050833333,,,86116,56747,12986,57528
Bhola,2013,30.57833333,21.48,82.47083333,182.8333333,3.4225,5.4275,0.8875,172508,318800,151146,93360,0,0
Bogra,2013,31.11666667,21.23583333,76.445,101.5833333,3.485833333,5.326666667,1.1925,,,57296,50923,37703,171172
Chandpur,2013,30.96416667,21.8275,80.01833333,212.0833333,3.923333333,5.186666667,1.171666667,47187,90938,24725,22360,10764,45639
Chittagong,2013,29.74666667,21.97833333,79.92833333,213.4166667,3.576666667,5.126666667,3.2175,179903,474410,108712,107343,0,0
Chuadanga,2013,31.535,20.25833333,80.44416667,97.08333333,3.124166667,5.89,1.0175,43485,119763,20271,20089,47327,276390
Comilla,2013,30.52083333,21.2625,80.19833333,136.9166667,3.5075,6.41,1.101666667,143883,338564,166611,161670,3110,10761
Cox's Bazar,2013,31.11583333,22.30083333,79.18666667,338.25,3.746666667,6.268333333,1.485833333,73289,221199,5676,5690,0,0
Dhaka,2013,30.95583333,22.19416667,71.24083333,132.5,3.7375,5.1,1.084166667,19079,27797,1241,752,14096,57230
Dinajpur,2013,30.28416667,20.05583333,78.05916667,152.25,3.539166667,5.901666667,0.8775,245924,631882,54201,30776,24313,114757
Faridpur,2013,31.02166667,21.36833333,78.54583333,136.5833333,3.171666667,5.905,1.051666667,58281,116323,20142,9068,156226,698330
Feni,2013,30.50833333,21.08583333,81.06166667,207.3333333,3.890833333,5.773333333,1.074166667,64497,182252,30734,27255,0,0
Hatiya,2013,30.325,21.42333333,83.125,286.3333333,3.7425,6.096666667,1.06,,,,,,
Ishurdi,2013,31.14,20.41583333,78.90083333,94.08333333,3.433333333,6.115833333,1.079166667,,,,,,
Jessore,2013,31.78083333,20.775,77.84,139.6666667,2.946666667,5.136666667,2.8725,132630,317470,150043,111964,60920,287542
Khepupara,2013,31.10833333,21.75583333,80.17833333,260,3.478333333,6.180833333,1.618333333,,,,,,
Khulna,2013,31.49416667,21.805,81.58166667,172,3.58,5.94,0.888333333,92315,208539,20883,19150,4923,16738
Kutubdia,2013,30.00083333,21.71333333,84.88333333,350.25,3.553333333,6.264166667,0.793333333,,,,,,
M. Court,2013,30.64083333,22.20416667,79.77666667,253.6666667,4,5.63,1.893333333,,,,,,
Madaripur,2013,30.84666667,21.11333333,81.2925,179.3333333,3.121666667,6.055,0.185,25952,30783,5394,1998,65089,276628
Mongla,2013,31.17083333,22.10333333,80.04,152.5833333,3.529166667,6.033333333,1.081666667,,,,,,
Mymensingh,2013,30.1325,20.8975,80.92416667,144.9166667,3.806666667,4.925833333,0.8625,,,39131,75085,,
Patuakhali,2013,31.165,21.63416667,83.00333333,221.5,3.701666667,6.1,1.0775,205502,361170,36180,34671,0,0
Rajshahi,2013,31.60833333,20.54166667,78.55416667,104,3.150833333,6.116666667,1.094166667,69235,196897,117019,102336,22680,119524
Rangamati,2013,31.3925,20.45,78.13,162.5,3.474166667,6.446666667,0.760833333,9716,24566,16131,9899,0,0
Rangpur,2013,29.835,20.495,78.51416667,159.6666667,3.771666667,5.890833333,1.068333333,156098,408861,1200,1068,23340,118567
Sandwip,2013,30.81416667,21.375,81.7425,265.25,3.481666667,6.09,0.851666667,,,,,,
Satkhira,2013,30.97833333,21.71416667,79.07833333,138.5,3.14,5.95,0.940833333,93429,250524,11817,6733,25811,116924
Sitakunda,2013,31.40666667,20.6775,81.66916667,216.5,3.129166667,6.580833333,0.835,,,,,,
Srimongal,2013,31.2175,19.16,80.1725,196,3.631666667,5.915833333,1.255833333,,,,,,
Syedpur,2013,30.47083333,20.14666667,78.64583333,143.5,3.238333333,5.925,1.9775,,,,,,
Sylhet,2013,31.24416667,20.77416667,76.2675,318.75,4.3775,5.794166667,1.56,155605,335673,86351,77673,0,0
Tangail,2013,31.04583333,20.655,78.595,98.5,3.32,5.51,1.041666667,130127,241394,1258,709,,
Teknaf,2013,30.15166667,21.985,79.21916667,348.8333333,3.459166667,6.495833333,1.583333333,,,,,,
Ambagan,2014,31.5975,22.1,,0,,,,,,,,,
Barisal,2014,31.03416667,21.5625,81.91333333,121.1666667,3.128333333,6.444166667,0.735,121883,245713,86536,48335,13060,45579
Bhola,2014,31.01333333,21.41,82.74916667,146.8333333,2.861666667,5.711666667,0.758333333,176171,340665,150541,81528,0,0
